Year,State,Continuum of Care (CoC),HUD CoC Number,"2018 CoC Award Amount
($0 indicates that an application was not submitted)",AHAR Part 1 CoC Category,Total Non-DV Beds on 2018 HIC ES+TH,Total Non-DV HMIS Beds on 2018 HIC ES+TH,2018 Bed coverage Percent on HMIS for ES-TH Combined,ES-SH Avg (Days),ES-SH Median (Days),ES-SH-TH Avg (Days),ES-SH-TH Median (Days),Total Persons Exited (SO),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total Persons Exited (ES),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total Persons Exited (TH),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total Persons Exited (SH),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total Persons Exited (PH),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total Persons Exited (SO+ES+TH+SH+PH),Total Persons Returns in 6 mths,Total Persons Returns in 12 mths (should include the 6-month cohort),Total Persons Returns in 24 mths (should include both the 6- and 12-month cohort),Percent Returns in 6 mths,Percent Returns in 12 mths (should include the 6-month cohort),Percent Returns in 24 mths (should include both the 6- and 12-month cohort),Total HMIS Count,Total Stayers (persons),Total Stayers increased earned income,Percent Stayers increased earned income,Total Stayers increased non-employment cash income,Percent Stayers increased non-employment cash income,Total Stayers increased total income,Percent Stayers increased total income,Total Leavers (persons),Total Leavers increased earned income,Percent Leavers increased earned income,Total Leavers increased non-employment cash income,Percent Leavers increased non-employment cash income,Total Leavers increased total income,Percent Leavers increased total income,ES-SH-TH 1st Time Homeless,ES-SH-TH-PH 1st Time Homeless,Total Persons Exiting Street Outreach (SO),Total Persons Exited SO to Temporary Destinations,Total Persons Exited SO to Permanent Destinations,Percent with Successful SO Outcome,"Total Persons Exiting ES, TH, SH, PH-RRH","Total Persons Exiting ES, TH, SH, PH-RRH to Permanent Housing","Percent with Successful  ES, TH, SH, PH-RRH Exit",Total Persons Exiting PH or Remaining in PH at end of reporting period (measure excludes PH-RRH),Total Persons Exited PH to permanent destinations or Remained in PH for 6+ mos (measure excludes PH-RRH),Percent with Successful PH Retention or Exit
2017,FL,"Citrus, Hernando, Lake, Sumter Counties CoC",FL-520,370361,"Smaller Cities, Counties, and Regional CoCs",288,280,0.972222222,64,20,123,45,543,36,46,60,0.066298343,0.084714549,0.110497238,838,27,5,0.185185185,6,0.222222222,10,0.37037037,14,1,0.071428571,4,0.285714286,4,0.285714286,576,842,457,27,24,0.111597374,742,317,0.42722372,138,125,0.905797101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,FL,Miami-Dade County CoC,FL-600,29811201,Major Cities,2490,2425,0.973895582,107,70,135,86,4192,626,862,1129,0.149332061,0.205629771,0.269322519,8114,1070,61,0.057009346,326,0.304672897,370,0.345794393,177,33,0.186440678,82,0.463276836,108,0.610169492,4512,5448,4367,4183,86,0.977558965,6754,3991,0.590909091,4145,4089,0.986489747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,FL,Ft Lauderdale/Broward County CoC,FL-601,9505090,"Smaller Cities, Counties, and Regional CoCs",1563,1163,0.744081894,67,51,93,59,2123,323,459,627,0.152143194,0.216203486,0.295336788,4789,244,16,0.06557377,35,0.143442623,51,0.209016393,204,35,0.171568627,17,0.083333333,50,0.245098039,3221,3949,3323,2595,81,0.805296419,4178,1889,0.452130206,916,893,0.97489083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,FL,Punta Gorda/Charlotte County CoC,FL-602,199572,"Smaller Cities, Counties, and Regional CoCs",76,76,1,48,39,72,46,733,44,64,89,0.060027285,0.087312415,0.121418827,497,0,0,NA,0,NA,0,NA,18,3,0.166666667,7,0.388888889,10,0.555555556,363,505,96,32,48,0.833333333,545,497,0.911926606,115,105,0.913043478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,FL,"Ft Myers, Cape Coral/Lee County CoC",FL-603,1667288,"Smaller Cities, Counties, and Regional CoCs",196,171,0.87244898,126,49,135,54,430,63,104,134,0.146511628,0.241860465,0.311627907,1418,93,7,0.075268817,36,0.387096774,42,0.451612903,124,19,0.153225806,24,0.193548387,43,0.346774194,864,1012,145,75,32,0.737931034,1083,580,0.5355494,194,166,0.855670103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,FL,Monroe County CoC,FL-604,479542,"Smaller Cities, Counties, and Regional CoCs",387,348,0.899224806,61,21,125,33,405,55,88,99,0.135802469,0.217283951,0.244444444,1241,127,9,0.070866142,23,0.181102362,20,0.157480315,230,85,0.369565217,28,0.12173913,108,0.469565217,698,789,574,79,118,0.343205575,1086,191,0.17587477,237,197,0.831223629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,FL,West Palm Beach/Palm Beach County CoC,FL-605,5203892,"Smaller Cities, Counties, and Regional CoCs",474,474,1,59,47,89,59,1972,159,241,356,0.080628803,0.122210953,0.180527383,1816,216,22,0.101851852,58,0.268518519,71,0.328703704,127,46,0.362204724,32,0.251968504,69,0.543307087,1184,1672,845,104,289,0.465088757,1544,1033,0.669041451,1085,1044,0.962211982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,FL,Naples/Collier County CoC,FL-606,286151,"Smaller Cities, Counties, and Regional CoCs",353,12,0.033994334,147,66,147,66,84,7,8,9,0.083333333,0.095238095,0.107142857,172,6,0,0,0,0,0,0,1,0,0,0,0,0,0,16,93,260,1,8,0.034615385,19,6,0.315789474,25,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,GA,Atlanta CoC,GA-500,7041634,Major Cities,3347,1675,0.500448163,63,30,98,41,2104,154,264,388,0.073193916,0.125475285,0.184410646,7905,366,32,0.087431694,101,0.275956284,128,0.349726776,215,37,0.172093023,57,0.265116279,90,0.418604651,5013,6300,3257,322,319,0.196806877,6871,2060,0.299810799,2250,2058,0.914666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,GA,Georgia Balance of State CoC,GA-501,17416695,Balance of State and Statewide CoCs,1317,922,0.70007593,72,20,125,27,3651,186,314,450,0.050944947,0.086003835,0.123253903,4571,1082,72,0.066543438,253,0.233826248,319,0.294824399,602,106,0.176079734,127,0.210963455,221,0.367109635,3549,5864,314,114,63,0.563694268,4773,2735,0.573014875,2919,2681,0.918465228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,GA,Fulton County CoC,GA-502,2495096,"Smaller Cities, Counties, and Regional CoCs",264,225,0.852272727,107,60,216,91,879,21,31,50,0.023890785,0.035267349,0.056882821,644,68,6,0.088235294,12,0.176470588,17,0.25,68,14,0.205882353,15,0.220588235,27,0.397058824,400,776,3,2,1,1,635,347,0.546456693,535,481,0.899065421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,GA,Athens-Clarke County CoC,GA-503,709605,"Smaller Cities, Counties, and Regional CoCs",132,132,1,125,97,127,97,290,23,39,53,0.079310345,0.134482759,0.182758621,344,60,7,0.116666667,14,0.233333333,19,0.316666667,23,5,0.217391304,4,0.173913043,8,0.347826087,248,349,0,0,0,NA,327,204,0.623853211,179,164,0.916201117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,GA,Augusta-Richmond County CoC,GA-504,607258,"Smaller Cities, Counties, and Regional CoCs",209,164,0.784688995,35,10,65,14,612,42,54,72,0.068627451,0.088235294,0.117647059,1395,14,0,0,2,0.142857143,2,0.142857143,17,4,0.235294118,5,0.294117647,9,0.529411765,991,1087,246,115,61,0.715447154,1094,187,0.170932358,31,30,0.967741935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,GA,Columbus-Muscogee/Russell County CoC,GA-505,1360522,"Smaller Cities, Counties, and Regional CoCs",304,163,0.536184211,91,44,112,55,223,19,28,36,0.085201794,0.125560538,0.161434978,504,111,7,0.063063063,17,0.153153153,22,0.198198198,133,40,0.30075188,15,0.112781955,53,0.398496241,357,643,3,2,1,1,521,267,0.512476008,225,197,0.875555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,GA,Marietta/Cobb County CoC,GA-506,2123692,"Smaller Cities, Counties, and Regional CoCs",197,179,0.908629442,41,38,62,43,816,41,60,85,0.050245098,0.073529412,0.104166667,1225,65,3,0.046153846,20,0.307692308,21,0.323076923,159,54,0.339622642,14,0.088050314,61,0.383647799,947,1181,244,36,21,0.233606557,1163,559,0.480653482,163,151,0.926380368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,GA,Savannah/Chatham County CoC,GA-507,3168106,"Smaller Cities, Counties, and Regional CoCs",641,372,0.580343214,49,27,69,32,506,76,103,135,0.150197628,0.203557312,0.266798419,1693,227,37,0.162995595,89,0.392070485,110,0.484581498,172,32,0.186046512,22,0.127906977,49,0.284883721,1153,1213,293,22,227,0.849829352,1475,409,0.277288136,528,512,0.96969697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,GA,DeKalb County CoC,GA-508,4866729,"Smaller Cities, Counties, and Regional CoCs",267,227,0.850187266,60,53,133,76,341,11,26,42,0.032258065,0.076246334,0.123167155,340,237,23,0.097046414,54,0.227848101,76,0.320675105,89,18,0.202247191,32,0.359550562,47,0.528089888,218,1569,268,98,114,0.791044776,1073,870,0.810810811,1857,1766,0.95099623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,GU,Guam CoC,GU-500,1054700,Balance of State and Statewide CoCs,88,83,0.943181818,66,59,66,59,271,11,23,38,0.040590406,0.084870849,0.140221402,512,30,4,0.133333333,1,0.033333333,5,0.166666667,28,3,0.107142857,7,0.25,9,0.321428571,384,494,18,0,0,0,538,266,0.494423792,90,83,0.922222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,HI,Hawaii Balance of State CoC,HI-500,2344347,Balance of State and Statewide CoCs,949,949,1,61,45,135,80,1697,119,200,296,0.070123748,0.117855038,0.174425457,2766,113,5,0.044247788,19,0.168141593,21,0.185840708,136,10,0.073529412,40,0.294117647,46,0.338235294,1625,1984,1047,219,324,0.518624642,2043,1031,0.504650024,322,295,0.916149068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,HI,Honolulu City and County CoC,HI-501,9080553,"Smaller Cities, Counties, and Regional CoCs",3081,3057,0.992210321,139,73,227,151,2946,308,474,626,0.10454854,0.16089613,0.212491514,5938,547,0,0,18,0.032906764,18,0.032906764,588,144,0.244897959,129,0.219387755,240,0.408163265,2761,3799,838,135,179,0.374701671,3697,2213,0.598593454,1146,1089,0.95026178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IA,"Sioux City/Dakota, Woodbury Counties CoC",IA-500,722532,"Smaller Cities, Counties, and Regional CoCs",240,96,0.4,27,15,98,65,169,1,8,8,0.00591716,0.047337278,0.047337278,401,4,0,0,1,0.25,1,0.25,92,31,0.336956522,11,0.119565217,40,0.434782609,322,354,0,0,0,NA,346,185,0.534682081,15,7,0.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IA,Iowa Balance of State CoC,IA-501,4745983,Balance of State and Statewide CoCs,1840,1600,0.869565217,35,24,105,36,2693,186,326,493,0.069067954,0.121054586,0.183067211,5728,83,6,0.072289157,18,0.21686747,22,0.265060241,271,67,0.247232472,49,0.180811808,102,0.376383764,3808,4420,195,13,56,0.353846154,5139,2308,0.449114614,297,271,0.912457912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IA,Des Moines/Polk County CoC,IA-502,3315621,"Smaller Cities, Counties, and Regional CoCs",616,578,0.938311688,43,23,65,30,1438,159,238,358,0.110570236,0.16550765,0.248956885,3868,154,10,0.064935065,21,0.136363636,31,0.201298701,202,49,0.242574257,24,0.118811881,68,0.336633663,2481,2696,92,32,28,0.652173913,3444,1005,0.291811847,834,756,0.90647482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ID,Boise/Ada County CoC,ID-500,889887,"Smaller Cities, Counties, and Regional CoCs",691,230,0.332850941,67,24,88,29,429,16,27,34,0.037296037,0.062937063,0.079254079,1146,68,13,0.191176471,32,0.470588235,41,0.602941176,23,3,0.130434783,11,0.47826087,11,0.47826087,775,994,22,10,3,0.590909091,1124,228,0.202846975,189,188,0.994708995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ID,Idaho Balance of State CoC,ID-501,2720641,Balance of State and Statewide CoCs,716,510,0.712290503,50,31,98,45,1613,103,172,246,0.063856169,0.106633602,0.152510849,1959,108,11,0.101851852,9,0.083333333,19,0.175925926,212,64,0.301886792,21,0.099056604,79,0.372641509,1343,1890,114,1,14,0.131578947,2231,1368,0.613177947,510,487,0.954901961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IL,McHenry County CoC,IL-500,927850,"Smaller Cities, Counties, and Regional CoCs",109,109,1,150,63,206,150,140,7,9,15,0.05,0.064285714,0.107142857,375,23,0,0,3,0.130434783,3,0.130434783,73,23,0.315068493,14,0.191780822,30,0.410958904,202,259,53,2,10,0.226415094,264,132,0.5,91,76,0.835164835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IL,"Rockford/Winnebago, Boone Counties CoC",IL-501,1453190,"Smaller Cities, Counties, and Regional CoCs",,,NA,44,15,65,19,327,14,30,38,0.042813456,0.091743119,0.116207951,1705,162,8,0.049382716,56,0.345679012,62,0.382716049,40,6,0.15,20,0.5,24,0.6,1260,1401,220,22,90,0.509090909,553,328,0.593128391,545,521,0.955963303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IL,"Waukegan, North Chicago/Lake County CoC",IL-502,2002113,"Smaller Cities, Counties, and Regional CoCs",171,171,1,31,14,75,21,605,66,138,172,0.109090909,0.228099174,0.284297521,1199,91,12,0.131868132,46,0.505494505,55,0.604395604,79,29,0.367088608,9,0.113924051,37,0.46835443,828,864,62,11,35,0.741935484,1023,419,0.409579668,144,137,0.951388889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IL,"Champaign, Urbana, Rantoul/Champaign County CoC",IL-503,692843,"Smaller Cities, Counties, and Regional CoCs",124,112,0.903225806,65,32,88,37,61,15,23,35,0.245901639,0.37704918,0.573770492,400,31,2,0.064516129,5,0.161290323,7,0.225806452,56,14,0.25,7,0.125,18,0.321428571,278,343,0,0,0,NA,416,203,0.487980769,42,23,0.547619048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IL,Madison County CoC,IL-504,1814852,"Smaller Cities, Counties, and Regional CoCs",137,137,1,54,37,152,60,244,7,10,20,0.028688525,0.040983607,0.081967213,452,84,0,0,4,0.047619048,4,0.047619048,45,3,0.066666667,5,0.111111111,8,0.177777778,340,439,0,0,0,NA,405,219,0.540740741,172,163,0.947674419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IL,"Joliet, Bolingbrook/Will County CoC",IL-506,3966130,"Smaller Cities, Counties, and Regional CoCs",254,221,0.87007874,36,15,66,21,256,16,35,53,0.0625,0.13671875,0.20703125,1289,108,6,0.055555556,46,0.425925926,49,0.453703704,24,5,0.208333333,15,0.625,17,0.708333333,866,926,0,0,0,NA,1153,205,0.177797051,308,298,0.967532468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IL,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",IL-507,1738227,"Smaller Cities, Counties, and Regional CoCs",462,295,0.638528139,55,28,72,36,364,2,17,41,0.005494505,0.046703297,0.112637363,1383,84,8,0.095238095,14,0.166666667,22,0.261904762,124,13,0.10483871,13,0.10483871,25,0.201612903,884,1012,277,122,90,0.76534296,1230,537,0.436585366,202,198,0.98019802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IL,"East St. Louis, Belleville/St. Clair County CoC",IL-508,3147676,"Smaller Cities, Counties, and Regional CoCs",151,151,1,41,33,140,78,57,1,9,12,0.01754386,0.157894737,0.210526316,379,131,6,0.045801527,26,0.198473282,30,0.229007634,61,9,0.147540984,11,0.180327869,19,0.31147541,284,416,0,0,0,NA,375,231,0.616,286,275,0.961538462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IL,Chicago CoC,IL-510,67054040,Major Cities,4754,4683,0.985065208,140,56,156,67,5764,629,959,1328,0.109125607,0.166377516,0.230395559,20068,4047,312,0.077094144,1061,0.262169508,1224,0.302446256,1568,250,0.159438776,333,0.212372449,550,0.350765306,10712,10816,1636,574,375,0.58007335,13085,3297,0.251967902,6696,6516,0.97311828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IL,Cook County CoC,IL-511,11731317,"Smaller Cities, Counties, and Regional CoCs",333,333,1,44,16,91,26,962,95,127,158,0.098752599,0.132016632,0.164241164,2562,445,52,0.116853933,87,0.195505618,102,0.229213483,234,60,0.256410256,29,0.123931624,80,0.341880342,1598,2076,305,28,68,0.314754098,2347,800,0.340860673,1232,1190,0.965909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IL,Bloomington/Central Illinois CoC,IL-512,965449,"Smaller Cities, Counties, and Regional CoCs",333,281,0.843843844,78,44,107,52,309,20,37,46,0.064724919,0.1197411,0.148867314,1085,440,192,0.436363636,209,0.475,225,0.511363636,470,182,0.387234043,137,0.291489362,225,0.478723404,751,825,124,36,40,0.612903226,846,371,0.438534279,289,282,0.975778547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IL,Springfield/Sangamon County CoC,IL-513,415203,"Smaller Cities, Counties, and Regional CoCs",244,209,0.856557377,40,13,74,26,496,116,134,153,0.233870968,0.27016129,0.308467742,1156,40,3,0.075,1,0.025,3,0.075,45,11,0.244444444,4,0.088888889,12,0.266666667,738,754,199,80,15,0.477386935,982,252,0.256619145,135,125,0.925925926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IL,DuPage County CoC,IL-514,4526372,"Smaller Cities, Counties, and Regional CoCs",285,285,1,54,20,105,31,444,55,65,77,0.123873874,0.146396396,0.173423423,1214,190,19,0.1,65,0.342105263,81,0.426315789,41,14,0.341463415,17,0.414634146,27,0.658536585,707,783,77,25,8,0.428571429,905,353,0.390055249,373,363,0.973190349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IL,South Central Illinois CoC,IL-515,882109,"Smaller Cities, Counties, and Regional CoCs",34,16,0.470588235,17,7,22,7,252,10,26,29,0.03968254,0.103174603,0.115079365,246,22,1,0.045454545,4,0.181818182,5,0.227272727,54,5,0.092592593,3,0.055555556,7,0.12962963,202,352,0,0,0,NA,308,141,0.457792208,42,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IL,Decatur/Macon County CoC,IL-516,767758,"Smaller Cities, Counties, and Regional CoCs",109,72,0.660550459,74,38,133,57,197,4,7,9,0.020304569,0.035532995,0.045685279,251,27,4,0.148148148,6,0.222222222,10,0.37037037,7,1,0.142857143,1,0.142857143,2,0.285714286,160,164,0,0,0,NA,203,52,0.256157635,91,86,0.945054945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IL,"Aurora, Elgin/Kane County CoC",IL-517,1718394,"Smaller Cities, Counties, and Regional CoCs",340,340,1,177,69,192,82,272,44,69,91,0.161764706,0.253676471,0.334558824,1501,46,6,0.130434783,13,0.282608696,18,0.391304348,50,20,0.4,10,0.2,24,0.48,779,797,0,0,0,NA,1049,279,0.265967588,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IL,"Rock Island, Moline/Northwestern Illinois CoC",IL-518,902842,"Smaller Cities, Counties, and Regional CoCs",260,141,0.542307692,126,35,171,79,424,14,20,29,0.033018868,0.047169811,0.068396226,472,20,0,0,2,0.1,2,0.1,47,8,0.170212766,5,0.106382979,12,0.255319149,322,596,77,3,51,0.701298701,555,336,0.605405405,52,44,0.846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IL,West Central Illinois CoC,IL-519,641558,"Smaller Cities, Counties, and Regional CoCs",95,87,0.915789474,37,13,56,16,372,22,44,59,0.059139785,0.11827957,0.158602151,412,17,7,0.411764706,1,0.058823529,7,0.411764706,9,1,0.111111111,2,0.222222222,3,0.333333333,312,348,0,0,0,NA,387,195,0.503875969,75,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IL,Southern Illinois CoC,IL-520,813941,"Smaller Cities, Counties, and Regional CoCs",264,183,0.693181818,45,15,71,18,243,27,41,47,0.111111111,0.16872428,0.193415638,943,19,1,0.052631579,1,0.052631579,1,0.052631579,57,6,0.105263158,4,0.070175439,10,0.175438596,734,842,20,9,0,0.45,846,316,0.373522459,90,84,0.933333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IN,Indiana Balance of State CoC,IN-502,13545129,Balance of State and Statewide CoCs,3302,2048,0.620230164,66,31,97,41,4214,401,600,829,0.095158994,0.142382534,0.196725202,8309,992,69,0.069556452,253,0.255040323,306,0.308467742,770,156,0.202597403,112,0.145454545,252,0.327272727,4697,6326,1854,289,530,0.441747573,6363,2620,0.411755461,2567,2396,0.933385275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,IN,Indianapolis CoC,IN-503,5064847,Major Cities,1458,845,0.579561043,46,24,97,36,1591,110,184,306,0.069138906,0.115650534,0.192331867,3458,358,27,0.075418994,80,0.223463687,102,0.284916201,169,29,0.171597633,43,0.25443787,66,0.390532544,2368,2716,435,21,50,0.163218391,3114,1301,0.417790623,827,776,0.938331318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,KS,Wichita/Sedgwick County CoC,KS-502,2501271,Major Cities,432,419,0.969907407,72,26,82,31,985,100,156,210,0.101522843,0.158375635,0.21319797,2709,115,7,0.060869565,18,0.156521739,22,0.191304348,225,32,0.142222222,35,0.155555556,59,0.262222222,2267,2480,204,42,67,0.534313725,2932,736,0.251023192,540,488,0.903703704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,KS,Topeka/Shawnee County CoC,KS-503,1883942,"Smaller Cities, Counties, and Regional CoCs",323,70,0.216718266,1048,899,1048,899,41,1,2,2,0.024390244,0.048780488,0.048780488,494,194,4,0.020618557,25,0.128865979,28,0.144329897,82,9,0.109756098,29,0.353658537,34,0.414634146,0,196,119,10,52,0.521008403,3,3,1,501,477,0.952095808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,KS,"Overland Park, Shawnee/Johnson County CoC",KS-505,684593,"Smaller Cities, Counties, and Regional CoCs",84,84,1,90,70,107,80,30,0,1,4,0,0.033333333,0.133333333,329,19,4,0.210526316,10,0.526315789,12,0.631578947,94,31,0.329787234,15,0.159574468,37,0.393617021,215,315,10,4,3,0.7,212,167,0.787735849,20,19,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,KS,Kansas Balance of State CoC,KS-507,2502835,Balance of State and Statewide CoCs,949,390,0.410958904,293,1,311,1,1778,230,312,375,0.12935883,0.175478065,0.210911136,1810,930,40,0.043010753,37,0.039784946,74,0.079569892,2853,354,0.124079916,81,0.028391167,401,0.140553803,1284,1360,173,35,96,0.757225434,2589,921,0.355735805,139,122,0.877697842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,KY,Kentucky Balance of State CoC,KY-500,8104329,Balance of State and Statewide CoCs,1190,620,0.521008403,39,18,72,23,2454,193,269,366,0.078647107,0.109616952,0.149144254,3153,366,33,0.090163934,81,0.221311475,111,0.303278689,442,75,0.169683258,62,0.140271493,126,0.285067873,2385,3515,49,7,26,0.673469388,3697,2045,0.553151204,1033,955,0.924491772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,KY,Louisville-Jefferson County CoC,KY-501,9276354,Major Cities,813,809,0.995079951,37,12,64,16,1467,246,332,413,0.167689162,0.226312202,0.281526926,4875,624,36,0.057692308,162,0.259615385,190,0.304487179,237,38,0.160337553,60,0.253164557,93,0.392405063,3147,3379,414,239,64,0.731884058,4414,880,0.199365655,1762,1703,0.966515323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,KY,Lexington-Fayette County CoC,KY-502,1446424,"Smaller Cities, Counties, and Regional CoCs",974,820,0.841889117,50,10,59,12,312,22,44,66,0.070512821,0.141025641,0.211538462,3456,65,2,0.030769231,11,0.169230769,11,0.169230769,38,8,0.210526316,3,0.078947368,11,0.289473684,2388,2471,84,29,33,0.738095238,3207,584,0.182101653,106,103,0.971698113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,LA,Lafayette/Acadiana CoC,LA-500,2540376,"Smaller Cities, Counties, and Regional CoCs",203,203,1,66,28,98,37,672,41,59,87,0.061011905,0.087797619,0.129464286,967,102,5,0.049019608,42,0.411764706,45,0.441176471,153,31,0.202614379,20,0.130718954,50,0.326797386,667,782,73,26,15,0.561643836,549,430,0.783242259,194,188,0.969072165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,LA,"Shreveport, Bossier/Northwest Louisiana CoC",LA-502,3925902,"Smaller Cities, Counties, and Regional CoCs",406,317,0.780788177,60,16,76,20,644,80,124,152,0.124223602,0.192546584,0.236024845,1722,126,9,0.071428571,23,0.182539683,29,0.23015873,162,22,0.135802469,22,0.135802469,42,0.259259259,1183,1356,215,7,90,0.451162791,1457,420,0.288263555,286,271,0.947552448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,LA,New Orleans/Jefferson Parish CoC,LA-503,18524402,Major Cities,1009,978,0.969276511,36,13,44,15,2059,58,166,234,0.028169014,0.080621661,0.113647402,5718,1387,43,0.031002163,439,0.316510454,469,0.33813987,333,67,0.201201201,57,0.171171171,117,0.351351351,3859,4518,680,231,354,0.860294118,1506,1081,0.717795485,2601,2548,0.979623222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
